order_id,supplier_id,supplier_rating,supplier_lead_time,order_date,promised_delivery_date,actual_delivery_date,shipment_mode,shipping_distance_km,order_quantity,unit_price,total_order_value,weather_condition,region,holiday_period,previous_on_time_rate,carrier_name,delayed_reason_code,on_time_delivery
184,7332,4.2,5,2024-03-29,2024-04-03,2024-04-04,Road,1064,7,4607.56,32252.92,Cloudy,Central,No,72.3,EcomExpress,Traffic,0
185,8829,4.4,7,2024-07-26,2024-08-02,2024-08-06,Sea,892,40,4862.8,194512.0,Rainy,North,Yes,95.9,DHL,Weather,0
186,9259,3.4,8,2024-10-14,2024-10-22,2024-10-22,Air,568,1,1985.23,1985.23,Rainy,South,No,76.4,Delhivery,,1
187,5121,4.1,2,2024-08-11,2024-08-13,2024-08-14,Road,952,5,2639.96,13199.8,Storm,South,No,81.5,Delhivery,Weather,0
188,5744,3.9,8,2024-09-19,2024-09-27,2024-09-27,Air,1302,47,3114.52,146382.44,Storm,South,No,98.9,DHL,,1
189,8178,2.8,3,2024-05-11,2024-05-14,2024-05-17,Road,339,19,1927.7,36626.3,Storm,West,Yes,90.8,EcomExpress,Operational,0
190,5329,4.0,10,2024-09-22,2024-10-02,2024-10-03,Air,200,88,1847.01,162536.88,Cloudy,West,Yes,87.5,DHL,,0
191,3413,3.7,2,2024-05-09,2024-05-11,2024-05-14,Air,293,57,1723.57,98243.49,Storm,West,No,79.1,Delhivery,Weather,0
192,8048,4.0,6,2024-09-11,2024-09-17,2024-09-20,Road,265,90,2055.37,184983.3,Storm,Central,Yes,71.2,BlueDart,,0
193,3357,4.6,4,2024-06-01,2024-06-05,2024-06-04,Sea,673,13,4159.15,54068.95,Cloudy,West,Yes,83.5,Delhivery,Traffic,1
194,3561,3.5,5,2024-09-21,2024-09-26,2024-09-30,Air,318,5,4330.85,21654.25,Clear,North,Yes,76.3,BlueDart,Customs,0
195,6713,2.8,10,2024-03-17,2024-03-27,2024-03-27,Air,1475,77,1275.25,98194.25,Storm,West,Yes,83.5,BlueDart,Operational,1
196,5085,5.0,10,2024-05-05,2024-05-15,2024-05-20,Sea,903,1,341.95,341.95,Cloudy,West,No,87.6,Delhivery,Operational,0
197,6472,3.0,2,2024-01-29,2024-01-31,2024-02-05,Road,968,4,2619.4,10477.6,Clear,Central,Yes,90.3,Delhivery,Customs,0
198,4358,3.4,6,2024-03-26,2024-04-01,2024-04-06,Sea,1217,64,2498.25,159888.0,Clear,North,No,85.8,Delhivery,Traffic,0
199,4562,4.9,8,2024-10-31,2024-11-08,2024-11-07,Air,1455,74,4849.89,358891.86,Clear,North,No,80.4,Delhivery,Weather,1
200,7632,4.6,10,2024-02-05,2024-02-15,2024-02-15,Sea,152,50,4521.84,226092.0,Rainy,East,No,90.9,EcomExpress,Operational,1
201,6118,4.9,5,2024-04-16,2024-04-21,2024-04-20,Air,492,56,1005.97,56334.32,Cloudy,Central,Yes,75.6,Delhivery,Weather,1
202,3023,3.9,4,2024-03-10,2024-03-14,2024-03-16,Air,535,32,4020.43,128653.76,Rainy,West,Yes,99.1,FedEx,,0
203,9452,2.7,3,2024-03-26,2024-03-29,2024-03-31,Road,997,18,1284.63,23123.34,Rainy,East,Yes,75.8,EcomExpress,Operational,0
204,9541,3.1,8,2024-11-14,2024-11-22,2024-11-24,Road,369,38,1717.99,65283.62,Cloudy,Central,No,74.6,Delhivery,Operational,0
205,4675,4.2,8,2024-05-16,2024-05-24,2024-05-26,Sea,1128,56,3185.1,178365.6,Storm,North,Yes,94.8,DHL,,0
206,4818,3.3,6,2024-05-11,2024-05-17,2024-05-16,Air,556,8,702.32,5618.56,Clear,East,Yes,94.2,Delhivery,Traffic,1
207,1235,3.4,6,2024-08-03,2024-08-09,2024-08-12,Air,339,16,4218.37,67493.92,Clear,East,No,85.9,Delhivery,,0
208,8326,4.6,4,2024-04-22,2024-04-26,2024-04-25,Air,42,64,3689.52,236129.28,Rainy,Central,Yes,87.6,FedEx,Operational,1
209,9324,4.5,4,2024-06-03,2024-06-07,2024-06-11,Sea,1412,68,2327.02,158237.36,Clear,North,Yes,91.9,Delhivery,Operational,0
210,6549,3.8,7,2024-04-10,2024-04-17,2024-04-21,Sea,1390,92,4797.31,426598.67499999993,Storm,South,Yes,71.5,FedEx,Weather,0
211,3371,2.9,4,2024-09-20,2024-09-24,2024-09-23,Road,1077,92,4011.16,369026.72,Cloudy,East,No,71.7,BlueDart,Operational,1
212,6823,3.4,5,2024-05-19,2024-05-24,2024-05-27,Road,1016,66,1974.22,130298.52,Storm,Central,No,98.5,DHL,,0
213,6035,3.4,6,2024-08-13,2024-08-19,2024-08-23,Air,685,69,1244.27,85854.63,Rainy,Central,No,93.1,BlueDart,Weather,0
214,8930,4.0,4,2024-09-13,2024-09-17,2024-09-19,Air,229,7,3776.74,26437.18,Rainy,West,Yes,76.6,Delhivery,Weather,0
215,4596,3.1,10,2024-10-30,2024-11-09,2024-11-12,Sea,654,56,4985.96,279213.76,Storm,Central,No,73.8,EcomExpress,Traffic,0
216,6532,4.9,4,2024-07-21,2024-07-25,2024-07-25,Road,108,37,4760.55,176140.35,Clear,West,No,71.8,Delhivery,Customs,1
217,7016,4.3,4,2024-01-22,2024-01-26,2024-01-29,Sea,315,4,3055.63,12222.52,Clear,North,No,88.7,EcomExpress,Weather,0
218,1928,3.0,8,2024-04-02,2024-04-10,2024-04-15,Sea,573,87,1197.01,104139.87,Cloudy,North,Yes,93.8,Delhivery,,0
219,6475,3.1,5,2024-06-27,2024-07-02,2024-07-06,Sea,1080,6,1817.49,10904.94,Rainy,Central,Yes,79.5,DHL,Traffic,0
220,1721,2.7,3,2024-08-14,2024-08-17,2024-08-17,Road,1184,80,1215.47,97237.6,Cloudy,Central,No,83.5,BlueDart,Traffic,1
221,7965,3.0,10,2024-06-28,2024-07-08,2024-07-09,Sea,919,33,2325.48,76740.84,Storm,South,No,70.6,FedEx,Traffic,0
222,8624,4.1,2,2024-06-06,2024-06-08,2024-06-10,Air,1476,54,3637.7,196435.8,Cloudy,East,No,96.3,DHL,,0
223,4898,4.8,4,2024-11-07,2024-11-11,2024-11-12,Road,1484,82,884.56,72533.92,Rainy,Central,Yes,86.4,EcomExpress,Weather,0
224,9228,4.9,6,2024-03-21,2024-03-27,2024-03-28,Road,1361,8,3156.4,25251.2,Clear,North,No,87.1,EcomExpress,Traffic,0
225,4130,4.9,8,2024-09-08,2024-09-16,2024-09-15,Sea,1060,38,833.89,31687.82,Rainy,North,No,91.7,EcomExpress,Traffic,1
226,2443,3.8,9,2024-04-06,2024-04-15,2024-04-17,Sea,977,5,3635.64,18178.2,Rainy,Central,No,71.2,DHL,Operational,0
227,9840,4.9,3,2024-08-29,2024-09-01,2024-09-01,Road,64,78,1845.65,143960.7,Clear,Central,No,78.2,EcomExpress,,1
228,9111,3.3,3,2024-04-07,2024-04-10,2024-04-09,Sea,351,6,2150.76,12904.56,Cloudy,West,Yes,90.7,DHL,Operational,1
229,6392,4.7,7,2024-07-28,2024-08-04,2024-08-08,Sea,259,9,4655.09,41895.81,Rainy,North,No,96.7,Delhivery,Operational,0
230,3147,4.7,9,2024-01-02,2024-01-11,2024-01-10,Road,763,33,2773.54,91526.82,Rainy,West,Yes,85.4,BlueDart,Traffic,1
231,6835,3.8,3,2024-06-15,2024-06-18,2024-06-20,Sea,1357,13,938.77,12204.01,Storm,West,Yes,72.9,FedEx,,0
232,9508,3.5,9,2024-11-02,2024-11-11,2024-11-15,Sea,928,90,1591.16,143204.4,Clear,South,No,91.2,DHL,Weather,0
233,6533,3.7,5,2024-11-11,2024-11-16,2024-11-20,Sea,571,8,1766.6,14132.8,Clear,North,No,79.9,BlueDart,Weather,0
234,4430,3.3,9,2024-09-12,2024-09-21,2024-09-25,Road,592,14,2359.87,33038.18,Rainy,South,No,86.8,Delhivery,,0
235,6645,3.4,4,2024-05-19,2024-05-23,2024-05-26,Air,473,71,2444.51,173560.21,Cloudy,East,Yes,74.7,DHL,Traffic,0
236,8900,3.3,9,2024-05-14,2024-05-23,2024-05-22,Road,476,98,4868.65,426598.67499999993,Clear,East,Yes,82.8,EcomExpress,Customs,1
237,9807,2.9,4,2024-07-22,2024-07-26,2024-07-25,Road,1429,99,3774.2,373645.8,Rainy,Central,No,93.5,DHL,Weather,1
238,3081,4.1,3,2024-03-27,2024-03-30,2024-04-02,Road,528,48,4174.54,200377.92,Clear,West,No,86.8,Delhivery,Operational,0
239,9216,4.2,4,2024-10-25,2024-10-29,2024-11-02,Air,1380,83,782.81,64973.23,Rainy,Central,No,73.7,EcomExpress,,0
240,2260,2.9,5,2024-06-17,2024-06-22,2024-06-25,Road,790,20,4529.9,90598.0,Storm,Central,No,84.2,BlueDart,Weather,0
241,1362,2.6,6,2024-06-28,2024-07-04,2024-07-03,Air,305,45,878.96,39553.2,Clear,South,Yes,78.5,BlueDart,,1
242,8119,3.4,3,2024-05-03,2024-05-06,2024-05-06,Air,366,64,799.0,51136.0,Storm,West,No,83.4,EcomExpress,Traffic,1
243,2838,2.6,5,2024-03-27,2024-04-01,2024-04-05,Sea,382,56,2594.18,145274.08,Storm,North,Yes,74.0,FedEx,Weather,0
244,9540,4.7,4,2024-11-04,2024-11-08,2024-11-09,Sea,233,69,4048.48,279345.12,Storm,Central,Yes,80.3,BlueDart,Traffic,0
245,6700,3.9,2,2024-09-27,2024-09-29,2024-09-30,Road,1098,96,1564.17,150160.32,Storm,Central,Yes,75.5,BlueDart,,0
246,2576,4.1,5,2024-06-24,2024-06-29,2024-06-28,Air,828,79,3433.19,271222.01,Clear,East,No,89.5,BlueDart,Traffic,1
247,8036,4.1,6,2024-11-14,2024-11-20,2024-11-19,Road,1187,35,2819.55,98684.25,Clear,North,No,74.4,BlueDart,Weather,1
248,5945,4.6,9,2024-07-04,2024-07-13,2024-07-15,Air,1021,11,1081.94,11901.34,Rainy,North,Yes,71.1,FedEx,Traffic,0
249,1365,4.8,9,2024-10-20,2024-10-29,2024-10-28,Air,1057,39,1500.27,58510.53,Clear,Central,Yes,90.9,BlueDart,Weather,1
250,1206,4.5,10,2024-10-25,2024-11-04,2024-11-09,Air,507,27,977.79,26400.33,Clear,West,No,96.0,FedEx,Customs,0
251,2245,3.0,3,2024-08-11,2024-08-14,2024-08-18,Sea,373,94,3063.33,287953.02,Storm,Central,No,85.4,DHL,Operational,0
252,7101,3.1,9,2024-11-02,2024-11-11,2024-11-10,Sea,1397,86,3143.9,270375.4,Clear,North,Yes,93.8,DHL,Operational,1
253,7300,4.1,9,2024-04-07,2024-04-16,2024-04-21,Air,239,94,3035.43,285330.42,Cloudy,West,Yes,80.3,Delhivery,Customs,0
254,5891,4.8,6,2024-09-17,2024-09-23,2024-09-26,Air,794,15,2309.81,34647.15,Rainy,Central,Yes,83.8,FedEx,Traffic,0
255,1697,4.7,6,2024-06-16,2024-06-22,2024-06-24,Road,1151,20,4606.28,92125.6,Rainy,East,Yes,99.7,Delhivery,Weather,0
256,1449,4.0,7,2024-10-30,2024-11-06,2024-11-07,Road,316,59,2616.56,154377.04,Rainy,West,Yes,90.1,Delhivery,Customs,0
257,2465,3.0,9,2024-07-30,2024-08-08,2024-08-10,Road,1100,96,3064.8,294220.8,Clear,North,Yes,81.9,Delhivery,,0
258,5011,3.8,9,2024-10-19,2024-10-28,2024-10-27,Air,473,10,2778.99,27789.9,Cloudy,Central,No,77.3,EcomExpress,Weather,1
259,3957,3.1,5,2024-07-26,2024-07-31,2024-08-05,Air,339,87,2811.53,244603.11,Storm,South,No,90.9,Delhivery,,0
260,6640,2.7,10,2024-04-25,2024-05-05,2024-05-07,Road,1276,37,2021.32,74788.84,Clear,East,No,75.3,FedEx,Traffic,0
261,9183,2.6,10,2024-03-25,2024-04-04,2024-04-05,Air,784,72,4252.47,306177.84,Clear,North,Yes,87.0,BlueDart,Weather,0
262,8620,2.7,6,2024-11-07,2024-11-13,2024-11-17,Road,885,59,1669.46,98498.14,Clear,South,Yes,71.0,Delhivery,Operational,0
263,9409,4.4,4,2024-05-31,2024-06-04,2024-06-06,Air,300,31,4938.99,153108.69,Cloudy,West,No,85.9,EcomExpress,Operational,0
264,8823,4.7,8,2024-04-17,2024-04-25,2024-04-30,Sea,21,2,1330.86,2661.72,Rainy,East,No,78.1,DHL,Operational,0
265,5421,3.9,7,2024-06-08,2024-06-15,2024-06-15,Air,205,11,1035.19,11387.09,Cloudy,West,No,98.8,BlueDart,Traffic,1
266,5040,2.8,5,2024-06-13,2024-06-18,2024-06-20,Sea,1397,98,3204.7,314060.6,Clear,East,No,85.3,FedEx,Customs,0
267,4952,4.5,4,2024-10-14,2024-10-18,2024-10-19,Air,939,46,1087.66,50032.36,Clear,South,No,73.0,EcomExpress,,0
268,4659,4.5,8,2024-04-26,2024-05-04,2024-05-03,Air,928,96,3090.25,296664.0,Rainy,Central,No,72.2,EcomExpress,Customs,1
269,8743,2.6,6,2024-02-16,2024-02-22,2024-02-24,Sea,509,56,1790.6,100273.6,Cloudy,Central,Yes,80.7,DHL,Traffic,0
270,5954,2.9,10,2024-06-30,2024-07-10,2024-07-14,Sea,759,24,3838.91,92133.84,Rainy,West,No,87.6,DHL,,0
271,3143,3.9,4,2024-09-13,2024-09-17,2024-09-22,Road,1468,84,664.83,55845.72,Cloudy,South,No,84.7,Delhivery,Traffic,0
272,6031,2.8,4,2024-07-10,2024-07-14,2024-07-13,Road,1070,81,3623.42,293497.02,Clear,West,Yes,80.9,BlueDart,Operational,1
273,5477,4.9,7,2024-10-21,2024-10-28,2024-10-28,Sea,912,76,1337.95,101684.2,Storm,Central,No,72.6,Delhivery,Customs,1
274,1268,4.5,6,2024-09-27,2024-10-03,2024-10-05,Road,630,64,3733.86,238967.04,Storm,East,Yes,95.1,FedEx,Operational,0
275,8196,3.1,3,2024-04-01,2024-04-04,2024-04-09,Sea,115,2,4826.02,9652.04,Cloudy,Central,Yes,82.9,EcomExpress,Weather,0
276,1185,3.0,9,2024-08-20,2024-08-29,2024-09-02,Road,1342,7,3034.24,21239.68,Clear,South,Yes,89.6,BlueDart,Traffic,0
277,6263,4.2,3,2024-10-27,2024-10-30,2024-11-04,Road,1278,31,4150.71,128672.01,Clear,West,Yes,96.2,EcomExpress,,0
278,6677,2.8,6,2024-08-03,2024-08-09,2024-08-10,Air,1414,46,3636.6,167283.6,Cloudy,East,Yes,84.7,Delhivery,Traffic,0
279,4457,3.5,5,2024-01-17,2024-01-22,2024-01-26,Sea,780,20,1636.68,32733.6,Cloudy,East,Yes,99.0,FedEx,Weather,0
280,7638,3.0,4,2024-04-29,2024-05-03,2024-05-08,Road,1347,38,4164.09,158235.42,Storm,East,No,75.4,EcomExpress,Operational,0
281,8209,4.1,7,2024-10-27,2024-11-03,2024-11-06,Air,111,81,507.94,41143.14,Rainy,Central,Yes,96.5,DHL,Operational,0
282,1515,3.7,9,2024-03-22,2024-03-31,2024-03-30,Air,939,31,4736.72,146838.32,Storm,South,No,71.8,FedEx,Traffic,1
283,7597,3.3,10,2024-09-29,2024-10-09,2024-10-13,Sea,225,41,2290.3,93902.3,Clear,East,Yes,81.1,FedEx,Operational,0
284,8209,2.7,9,2024-09-22,2024-10-01,2024-10-03,Sea,545,58,1340.5,77749.0,Storm,South,Yes,94.0,FedEx,,0
285,2954,4.1,4,2024-10-13,2024-10-17,2024-10-18,Sea,1283,35,2304.86,80670.1,Cloudy,West,Yes,80.9,Delhivery,Traffic,0
286,4988,3.1,10,2024-01-04,2024-01-14,2024-01-19,Air,1250,86,805.41,69265.26,Cloudy,West,Yes,99.2,DHL,Operational,0
287,1563,2.9,8,2024-08-21,2024-08-29,2024-08-31,Sea,865,69,312.45,21559.05,Cloudy,Central,No,70.5,FedEx,,0
288,7142,4.5,4,2024-02-06,2024-02-10,2024-02-15,Sea,1385,66,270.06,17823.96,Cloudy,Central,No,92.0,DHL,Weather,0
289,7798,4.8,10,2024-02-15,2024-02-25,2024-02-25,Air,364,97,952.79,92420.63,Cloudy,West,Yes,73.6,FedEx,,1
290,4830,2.7,6,2024-09-19,2024-09-25,2024-09-25,Sea,1027,15,1357.69,20365.35,Storm,South,Yes,71.2,DHL,Customs,1
291,5555,4.5,3,2024-10-29,2024-11-01,2024-11-06,Road,918,33,3579.63,118127.79,Clear,Central,No,74.0,EcomExpress,Customs,0
292,1374,3.6,7,2024-01-14,2024-01-21,2024-01-20,Air,1293,47,955.67,44916.49,Rainy,North,Yes,89.6,FedEx,Operational,1
293,3578,3.6,3,2024-05-29,2024-06-01,2024-06-01,Air,278,39,1523.76,59426.64,Clear,East,No,71.3,BlueDart,Operational,1
294,8192,3.5,8,2024-03-21,2024-03-29,2024-03-29,Air,359,36,983.13,35392.68,Clear,Central,No,70.1,BlueDart,Operational,1
295,9467,2.9,7,2024-10-22,2024-10-29,2024-10-30,Sea,512,47,4320.29,203053.63,Rainy,North,No,81.7,Delhivery,Customs,0
296,1841,4.0,4,2024-11-06,2024-11-10,2024-11-11,Air,852,94,3495.74,328599.56,Storm,Central,No,80.6,BlueDart,Weather,0
297,4600,2.9,5,2024-02-23,2024-02-28,2024-03-02,Air,1381,100,4767.39,426598.67499999993,Clear,North,No,73.6,DHL,Operational,0
298,2484,4.2,10,2024-02-01,2024-02-11,2024-02-16,Sea,940,49,3329.16,163128.84,Clear,South,No,93.9,FedEx,Weather,0
299,8677,3.7,8,2024-01-17,2024-01-25,2024-01-26,Road,425,69,2559.82,176627.58,Clear,South,No,84.9,FedEx,Weather,0
300,9327,3.5,7,2024-04-23,2024-04-30,2024-05-01,Air,1451,19,3934.77,74760.63,Cloudy,South,No,89.7,DHL,Customs,0
301,7967,4.2,8,2024-08-28,2024-09-05,2024-09-10,Road,984,38,1457.35,55379.3,Rainy,East,Yes,72.8,DHL,,0
302,1506,2.8,10,2024-08-24,2024-09-03,2024-09-07,Road,999,83,4630.45,384327.35,Clear,East,Yes,70.0,FedEx,Traffic,0
303,4526,4.7,4,2024-10-10,2024-10-14,2024-10-13,Sea,76,92,142.69,13127.48,Storm,South,No,84.2,EcomExpress,Weather,1
304,6806,3.3,3,2024-11-20,2024-11-23,2024-11-26,Sea,121,50,3327.51,166375.5,Clear,Central,Yes,88.1,EcomExpress,Operational,0
305,9167,4.7,4,2024-03-01,2024-03-05,2024-03-09,Sea,871,77,3915.71,301509.67,Cloudy,East,No,90.2,DHL,Traffic,0
306,9961,4.9,4,2024-05-07,2024-05-11,2024-05-14,Road,491,67,4536.24,303928.08,Rainy,South,Yes,94.0,FedEx,Weather,0
307,2687,3.3,6,2024-09-28,2024-10-04,2024-10-04,Road,1125,58,4056.28,235264.24,Clear,West,No,96.8,Delhivery,Weather,1
308,4440,4.8,5,2024-05-03,2024-05-08,2024-05-11,Sea,967,88,1708.51,150348.88,Storm,South,Yes,76.8,Delhivery,Customs,0
309,5995,3.9,3,2024-09-14,2024-09-17,2024-09-21,Sea,1222,67,560.32,37541.44,Rainy,East,No,71.4,Delhivery,Weather,0
310,2043,3.9,5,2024-08-08,2024-08-13,2024-08-17,Sea,911,26,4807.53,124995.78,Cloudy,West,Yes,90.6,BlueDart,Operational,0
311,1720,3.2,4,2024-05-20,2024-05-24,2024-05-26,Air,597,92,3545.72,326206.24,Storm,South,No,95.5,Delhivery,Operational,0
312,1460,2.6,3,2024-02-20,2024-02-23,2024-02-27,Air,525,64,3296.85,210998.4,Clear,West,No,91.5,Delhivery,Traffic,0
313,6007,4.5,9,2024-10-15,2024-10-24,2024-10-27,Sea,214,7,4485.85,31400.95,Storm,North,No,87.0,Delhivery,Traffic,0
314,1799,3.2,9,2024-04-30,2024-05-09,2024-05-13,Air,591,55,1386.2,76241.0,Rainy,South,No,71.7,BlueDart,Operational,0
315,8711,3.8,3,2024-07-17,2024-07-20,2024-07-25,Road,597,60,2694.98,161698.8,Storm,South,Yes,91.2,Delhivery,,0
316,7852,4.4,10,2024-08-15,2024-08-25,2024-08-26,Road,272,20,1421.55,28431.0,Storm,West,Yes,76.0,DHL,Weather,0
317,2388,2.6,6,2024-03-02,2024-03-08,2024-03-10,Sea,1373,18,2730.16,49142.88,Storm,East,Yes,83.6,FedEx,Customs,0
318,3149,5.0,8,2024-05-24,2024-06-01,2024-06-04,Sea,181,60,138.01,8280.6,Cloudy,East,Yes,79.2,DHL,Operational,0
319,2480,4.3,5,2024-11-03,2024-11-08,2024-11-12,Air,622,74,2464.08,182341.92,Rainy,West,No,89.3,EcomExpress,Operational,0
320,4874,4.3,2,2024-10-11,2024-10-13,2024-10-17,Sea,246,91,4160.78,378630.98,Storm,Central,Yes,72.5,FedEx,Traffic,0
321,8449,4.2,9,2024-01-22,2024-01-31,2024-02-01,Road,321,10,4087.7,40877.0,Rainy,Central,Yes,80.9,FedEx,Traffic,0
322,2961,2.6,4,2024-05-14,2024-05-18,2024-05-19,Sea,569,90,3035.47,273192.3,Clear,South,Yes,93.3,FedEx,Operational,0
323,5015,3.1,9,2024-08-23,2024-09-01,2024-09-02,Air,1287,34,3632.2,123494.8,Cloudy,Central,Yes,99.6,Delhivery,Operational,0
324,6236,2.6,6,2024-05-09,2024-05-15,2024-05-19,Road,163,10,742.06,7420.6,Storm,South,No,83.0,FedEx,Traffic,0
325,8530,3.0,7,2024-02-15,2024-02-22,2024-02-21,Road,426,64,3465.15,221769.6,Clear,North,Yes,81.0,FedEx,,1
326,7582,4.4,6,2024-01-06,2024-01-12,2024-01-15,Sea,151,15,390.55,5858.25,Clear,South,Yes,81.8,BlueDart,Customs,0
327,7681,2.9,7,2024-04-22,2024-04-29,2024-05-02,Air,131,81,1447.86,117276.66,Clear,North,No,76.9,DHL,Customs,0
328,1980,3.5,5,2024-05-20,2024-05-25,2024-05-28,Sea,777,45,2849.88,128244.6,Storm,Central,No,99.0,Delhivery,Traffic,0
329,4082,3.1,2,2024-11-15,2024-11-17,2024-11-17,Sea,499,76,231.94,17627.44,Rainy,West,Yes,77.3,BlueDart,Weather,1
330,1388,3.3,3,2024-03-03,2024-03-06,2024-03-08,Air,1136,99,2128.81,210752.19,Clear,East,No,87.3,DHL,Customs,0
331,1832,3.5,5,2024-10-12,2024-10-17,2024-10-21,Road,978,88,4281.0,376728.0,Cloudy,North,Yes,75.3,DHL,Operational,0
332,9418,3.3,5,2024-11-12,2024-11-17,2024-11-21,Road,410,3,2681.38,8044.14,Storm,North,Yes,79.4,Delhivery,Operational,0
333,3685,2.7,8,2024-04-02,2024-04-10,2024-04-15,Air,1015,22,2370.18,52143.96,Storm,West,Yes,85.5,Delhivery,Operational,0
334,7254,3.5,3,2024-11-13,2024-11-16,2024-11-20,Road,822,28,747.52,20930.56,Cloudy,West,No,99.7,DHL,Traffic,0
335,9016,3.1,8,2024-03-24,2024-04-01,2024-04-01,Sea,500,33,1266.35,41789.55,Clear,North,No,75.9,FedEx,Customs,1
336,6130,4.7,8,2024-09-04,2024-09-12,2024-09-12,Road,1048,5,2115.74,10578.7,Rainy,Central,Yes,91.5,EcomExpress,Traffic,1
337,2268,3.7,3,2024-01-08,2024-01-11,2024-01-16,Sea,1405,24,3645.65,87495.6,Clear,West,Yes,87.7,EcomExpress,Weather,0
338,7284,3.5,6,2024-10-27,2024-11-02,2024-11-03,Air,1500,96,2097.38,201348.48,Storm,North,No,84.1,Delhivery,Operational,0
339,5039,3.5,10,2024-04-06,2024-04-16,2024-04-19,Road,55,16,1769.09,28305.44,Storm,South,Yes,86.6,FedEx,,0
340,5398,3.1,10,2024-04-17,2024-04-27,2024-04-29,Sea,1163,49,4311.8,211278.2,Clear,Central,No,71.4,DHL,Weather,0
341,5686,2.6,4,2024-10-23,2024-10-27,2024-10-29,Air,961,89,2232.36,198680.04,Rainy,South,Yes,78.0,Delhivery,Weather,0
342,8800,4.2,10,2024-01-23,2024-02-02,2024-02-02,Road,1356,37,2064.43,76383.91,Storm,South,No,78.6,DHL,Operational,1
343,7081,2.6,6,2024-04-28,2024-05-04,2024-05-07,Sea,1095,45,1525.34,68640.3,Storm,Central,No,86.2,BlueDart,,0
344,9208,3.3,4,2024-02-29,2024-03-04,2024-03-07,Sea,494,39,4555.38,177659.82,Cloudy,West,Yes,92.8,DHL,,0
345,9743,4.9,5,2024-09-23,2024-09-28,2024-10-01,Sea,881,58,1943.61,112729.38,Cloudy,Central,Yes,87.7,Delhivery,Traffic,0
346,8668,4.3,5,2024-07-04,2024-07-09,2024-07-12,Sea,720,94,4805.63,426598.67499999993,Storm,East,No,74.5,Delhivery,Traffic,0
347,3525,3.7,8,2024-08-28,2024-09-05,2024-09-06,Air,783,14,4245.87,59442.18,Cloudy,Central,Yes,97.4,Delhivery,Operational,0
348,3116,4.1,7,2024-07-16,2024-07-23,2024-07-24,Road,1096,96,2134.39,204901.44,Cloudy,South,Yes,72.9,BlueDart,,0
349,4046,2.9,9,2024-02-27,2024-03-07,2024-03-07,Road,1107,100,2499.52,249952.0,Cloudy,North,No,72.6,DHL,Customs,1
350,3455,3.5,2,2024-03-02,2024-03-04,2024-03-09,Air,768,83,3360.71,278938.93,Storm,Central,No,84.5,FedEx,Customs,0
351,8975,4.5,5,2024-02-19,2024-02-24,2024-02-28,Air,1340,83,1799.77,149380.91,Storm,Central,No,81.6,Delhivery,Customs,0
352,7573,3.4,9,2024-09-09,2024-09-18,2024-09-18,Sea,14,5,4847.77,24238.85,Rainy,North,Yes,90.2,EcomExpress,Weather,1
353,3989,4.0,3,2024-08-15,2024-08-18,2024-08-17,Road,642,67,4205.92,281796.64,Storm,Central,No,71.7,BlueDart,Operational,1
354,7976,4.4,3,2024-02-24,2024-02-27,2024-02-28,Air,1363,65,1875.27,121892.55,Storm,South,Yes,74.6,BlueDart,Weather,0
355,4792,4.2,3,2024-02-08,2024-02-11,2024-02-12,Road,889,86,4593.73,395060.78,Clear,East,Yes,86.4,BlueDart,Operational,0
356,8133,2.6,9,2024-06-27,2024-07-06,2024-07-09,Air,991,78,212.4,16567.2,Rainy,West,Yes,75.5,DHL,Traffic,0
357,9468,4.5,6,2024-07-02,2024-07-08,2024-07-13,Sea,1459,75,3746.45,280983.75,Clear,North,Yes,73.8,BlueDart,Traffic,0
358,3691,3.1,6,2024-06-14,2024-06-20,2024-06-24,Road,1477,86,1366.07,117482.02,Storm,East,Yes,100.0,EcomExpress,Operational,0
359,1222,3.0,3,2024-01-23,2024-01-26,2024-01-28,Road,290,12,2497.22,29966.64,Rainy,East,Yes,98.7,Delhivery,Operational,0
360,5395,4.7,6,2024-08-22,2024-08-28,2024-08-28,Road,378,83,1117.79,92776.57,Cloudy,West,Yes,95.2,BlueDart,Customs,1
361,8310,3.8,2,2024-04-25,2024-04-27,2024-04-28,Air,958,52,3695.16,192148.32,Storm,East,No,71.9,Delhivery,Operational,0
362,1663,5.0,6,2024-06-19,2024-06-25,2024-06-24,Air,1144,9,2459.61,22136.49,Clear,Central,No,75.1,Delhivery,,1
363,3694,3.6,10,2024-09-03,2024-09-13,2024-09-15,Sea,1125,44,3179.0,139876.0,Clear,South,No,85.3,FedEx,,0
364,7665,3.4,7,2024-04-20,2024-04-27,2024-05-01,Sea,608,67,2075.16,139035.72,Clear,South,No,71.3,FedEx,Weather,0
365,8289,3.4,7,2024-10-24,2024-10-31,2024-11-03,Road,100,46,3932.14,180878.44,Rainy,North,Yes,70.6,DHL,Customs,0
366,7289,3.7,2,2024-10-19,2024-10-21,2024-10-20,Road,488,34,4522.82,153775.88,Rainy,East,Yes,72.7,FedEx,Traffic,1
367,3617,3.8,4,2024-04-05,2024-04-09,2024-04-13,Sea,96,29,2374.64,68864.56,Storm,South,Yes,79.0,EcomExpress,Weather,0
368,7079,3.0,10,2024-08-27,2024-09-06,2024-09-06,Sea,158,20,2866.47,57329.4,Rainy,West,Yes,99.8,FedEx,Customs,1
